院校名称,专业组,首选科目,再选要求,投档最低分,最低位次,批次,城市,院校层次,代表专业
山西农业大学,502组,物理,不限,467,127237,本科批,太原,双一流,
山西农业大学,503组,物理,不限,485,103052,本科批,太原,双一流,
山西农业大学,504组,物理,不限,464,130664,本科批,太原,双一流,
山西大同大学,501组,物理,不限,494,91234,本科批,大同,普通本科,
山西大同大学,502组,物理,不限,475,116446,本科批,大同,普通本科,
山西大同大学,503组,物理,不限,507,75727,本科批,大同,普通本科,
山西大同大学,504组,物理,不限,470,122190,本科批,大同,普通本科,
山西财经大学,501组,物理,不限,509,73585,本科批,太原,双一流,
山西财经大学,502组,物理,不限,498,86885,本科批,太原,双一流,
山西财经大学,503组,物理,不限,528,52982,本科批,太原,双一流,
山西财经大学,504组,物理,不限,499,85025,本科批,太原,双一流,
山西中医药大学,501组(中医类组),物理,含化学,509,73394,本科批,太原,双一流,
山西中医药大学,502组,物理,含化学,500,84186,本科批,太原,双一流,
山西中医药大学,503组,物理,含化学,494,91770,本科批,太原,双一流,
山西中医药大学,504组,物理,含化学,485,102413,本科批,太原,双一流,
山西中医药大学,505组,物理,含化学,515,66715,本科批,太原,双一流,
山西中医药大学,506组,物理,含化学,481,108347,本科批,太原,双一流,
山西医科大学,501组,物理,不限,534,47858,本科批,太原,双一流,
山西医科大学,502组,物理,不限,432,168338,本科批,太原,双一流,
山西医科大学,503组,物理,不限,466,128081,本科批,太原,双一流,
山西医科大学,504组,物理,不限,574,19768,本科批,太原,双一流,
山西医科大学,505组,物理,不限,450,148111,本科批,太原,双一流,
山西医科大学,506组,物理,不限,502,81169,本科批,太原,双一流,
长治医学院,501组,物理,不限,495,90222,本科批,长治,普通本科,
长治医学院,502组,物理,不限,509,73237,本科批,长治,普通本科,
长治医学院,503组,物理,不限,502,81795,本科批,长治,普通本科,
长治医学院,504组,物理,不限,462,132865,本科批,长治,普通本科,
长治医学院,505组,物理,不限,503,80553,本科批,长治,普通本科,
长治医学院,506组,物理,不限,473,118542,本科批,长治,普通本科,
运城学院,501组,物理,不限,466,128075,本科批,运城,普通本科,
太原学院,501组,物理,不限,472,120649,本科批,太原,普通本科,
太原学院,502组,物理,不限,473,118601,本科批,太原,普通本科,
太原学院,503组,物理,不限,471,120950,本科批,太原,普通本科,
太原学院,504组,物理,不限,468,126063,本科批,太原,普通本科,
太原学院,51组(预科班),物理,不限,417,183424,本科批,太原,普通本科,
太原师范学院,501组,物理,不限,469,124528,本科批,太原,普通本科,
太原师范学院,502组,物理,不限,469,124048,本科批,太原,普通本科,
太原师范学院,503组,物理,不限,487,100873,本科批,太原,普通本科,
忻州师范学院,501组,物理,不限,464,130484,本科批,忻州,普通本科,
忻州师范学院,502组,物理,不限,472,119525,本科批,忻州,普通本科,
忻州师范学院,503组,物理,不限,471,120846,本科批,忻州,普通本科,
忻州师范学院,504组,物理,不限,469,124453,本科批,忻州,普通本科,
忻州师范学院,505组,物理,不限,473,119001,本科批,忻州,普通本科,
晋中学院,501组,物理,不限,479,110218,本科批,晋中,普通本科,
长治学院,501组,物理,不限,469,124691,本科批,长治,普通本科,
长治学院,502组,物理,不限,474,118092,本科批,长治,普通本科,
长治学院,503组,物理,不限,478,112317,本科批,长治,普通本科,
山西传媒学院,501组,物理,不限,470,122486,本科批,太原,普通本科,
山西传媒学院,502组,物理,不限,489,97879,本科批,太原,普通本科,
山西能源学院,501组,物理,不限,470,122212,本科批,太原,普通本科,
山西工程科技职业大学,501组,物理,不限,469,124404,本科批,太原,普通本科,
山西工程技术学院,501组,物理,不限,500,83967,本科批,大同,普通本科,
山西科技学院,501组,物理,不限,515,67049,本科批,太原,普通本科,
山西电子科技学院,501组,物理,不限,497,87139,本科批,太原,普通本科,
内蒙古医科大学,501组,物理,不限,539,43885,本科批,呼和浩特,普通本科,
内蒙古医科大学,502组,物理,不限,507,75554,本科批,呼和浩特,普通本科,
内蒙古医科大学,503组,物理,不限,429,172066,本科批,呼和浩特,普通本科,
内蒙古农业大学,501组,物理,不限,461,134060,本科批,呼和浩特,211/双一流,
内蒙古农业大学,502组,物理,不限,472,120771,本科批,呼和浩特,211/双一流,
内蒙古农业大学,503组,物理,不限,466,127391,本科批,呼和浩特,211/双一流,
内蒙古农业大学,504组,物理,不限,439,161014,本科批,呼和浩特,211/双一流,
内蒙古工业大学,501组,物理,不限,473,119133,本科批,呼和浩特,普通本科,
内蒙古工业大学,502组,物理,不限,456,140894,本科批,呼和浩特,普通本科,
内蒙古工业大学,503组,物理,不限,429,172066,本科批,呼和浩特,普通本科,
内蒙古工业大学,504组,物理,不限,472,120094,本科批,呼和浩特,普通本科,
内蒙古工业大学,505组,物理,不限,452,146306,本科批,呼和浩特,普通本科,
内蒙古工业大学,506组,物理,不限,456,140711,本科批,呼和浩特,普通本科,
内蒙古工业大学,507组,物理,不限,429,172066,本科批,呼和浩特,普通本科,
内蒙古工业大学,508组,物理,不限,498,86506,本科批,呼和浩特,普通本科,
内蒙古工业大学,509组,物理,不限,472,120358,本科批,呼和浩特,普通本科,
内蒙古工业大学,50组,物理,不限,472,120458,本科批,呼和浩特,普通本科,
内蒙古工业大学,50组,物理,不限,507,75570,本科批,呼和浩特,普通本科,
内蒙古工业大学,50组,物理,不限,474,117251,本科批,呼和浩特,普通本科,
内蒙古工业大学,50组,物理,不限,496,89344,本科批,呼和浩特,普通本科,
内蒙古工业大学,50组,物理,不限,492,93532,本科批,呼和浩特,普通本科,
内蒙古科技大学,501组,物理,不限,460,135948,本科批,包头,普通本科,
内蒙古科技大学,502组,物理,不限,467,126169,本科批,包头,普通本科,
内蒙古科技大学,503组,物理,不限,474,117000,本科批,包头,普通本科,
内蒙古民族大学,501组,物理,不限,464,130057,本科批,通辽,普通本科,
内蒙古民族大学,502组,物理,不限,468,126031,本科批,通辽,普通本科,
内蒙古民族大学,503组,物理,不限,449,149081,本科批,通辽,普通本科,
内蒙古民族大学,504组,物理,不限,464,131247,本科批,通辽,普通本科,
内蒙古民族大学,505组,物理,不限,490,97036,本科批,通辽,普通本科,
内蒙古民族大学,506组,物理,不限,462,133922,本科批,通辽,普通本科,
赤峰学院,501组,物理,不限,462,132745,本科批,赤峰,普通本科,
鄂尔多斯应用技术学院,501组,物理,不限,467,127066,本科批,鄂尔多斯,普通本科,
鄂尔多斯应用技术学院,502组,物理,不限,468,124919,本科批,鄂尔多斯,普通本科,
鄂尔多斯应用技术学院,503组,物理,不限,466,127397,本科批,鄂尔多斯,普通本科,
鄂尔多斯应用技术学院,504组,物理,不限,466,127960,本科批,鄂尔多斯,普通本科,
内蒙古科技大学包头医学院,501组,物理,不限,491,94720,本科批,包头,普通本科,
内蒙古科技大学包头医学院,502组,物理,不限,492,94321,本科批,包头,普通本科,
内蒙古科技大学包头医学院,503组,物理,不限,458,138020,本科批,包头,普通本科,
内蒙古科技大学包头医学院,504组,物理,不限,464,131068,本科批,包头,普通本科,
内蒙古科技大学包头医学院,505组,物理,不限,461,134997,本科批,包头,普通本科,
内蒙古科技大学包头师范学院,501组,物理,不限,464,131058,本科批,包头,普通本科,
内蒙古科技大学包头师范学院,502组,物理,不限,464,130976,本科批,包头,普通本科,
内蒙古科技大学包头师范学院,503组,物理,不限,468,124830,本科批,包头,普通本科,
内蒙古科技大学包头师范学院,504组,物理,不限,468,125956,本科批,包头,普通本科,
呼伦贝尔学院,501组,物理,不限,459,137105,本科批,呼伦贝尔,普通本科,
呼伦贝尔学院,502组,物理,不限,466,128637,本科批,呼伦贝尔,普通本科,
呼伦贝尔学院,503组,物理,不限,474,117600,本科批,呼伦贝尔,普通本科,
内蒙古财经大学,501组,物理,不限,490,95902,本科批,呼和浩特,普通本科,
内蒙古财经大学,502组,物理,不限,490,96934,本科批,呼和浩特,普通本科,
内蒙古财经大学,503组,物理,不限,506,76791,本科批,呼和浩特,普通本科,
内蒙古财经大学,504组,物理,不限,495,90587,本科批,呼和浩特,普通本科,
内蒙古大学创业学院,501组,物理,不限,440,159279,本科批,呼和浩特,普通本科,
内蒙古大学创业学院,502组,物理,不限,448,150788,本科批,呼和浩特,普通本科,
河套学院,501组,物理,不限,470,122453,本科批,包头,普通本科,
内蒙古大学,501组,物理,不限,565,24535,本科批,呼和浩特,211/双一流,
内蒙古大学,502组,物理,不限,563,25790,本科批,呼和浩特,211/双一流,
内蒙古大学,503组,物理,不限,577,18278,本科批,呼和浩特,211/双一流,
内蒙古大学,504组,物理,不限,561,27409,本科批,呼和浩特,211/双一流,
内蒙古大学,505组,物理,不限,570,21883,本科批,呼和浩特,211/双一流,
沈阳工业大学,501组,物理,不限,429,172066,本科批,沈阳,211/双一流,
沈阳工业大学,502组,物理,不限,531,50260,本科批,沈阳,211/双一流,
沈阳工业大学,503组,物理,不限,488,99545,本科批,沈阳,211/双一流,
沈阳工业大学,561组(国家专项),物理,不限,540,42374,本科批,沈阳,211/双一流,
沈阳航空航天大学,501组,物理,不限,552,33471,本科批,沈阳,普通本科,
沈阳航空航天大学,561组(国家专项),物理,不限,555,31152,本科批,沈阳,普通本科,
沈阳理工大学,501组,物理,不限,490,97018,本科批,沈阳,普通本科,
沈阳理工大学,502组,物理,不限,541,41676,本科批,沈阳,普通本科,
沈阳理工大学,503组,物理,不限,497,87948,本科批,沈阳,普通本科,
沈阳理工大学,504组,物理,不限,479,111208,本科批,沈阳,普通本科,
辽宁科技大学,501组,物理,不限,489,98239,本科批,鞍山,普通本科,
辽宁科技大学,502组,物理,不限,499,85363,本科批,鞍山,普通本科,
辽宁科技大学,503组,物理,不限,506,76359,本科批,鞍山,普通本科,
辽宁科技大学,504组,物理,不限,468,125914,本科批,鞍山,普通本科,
辽宁科技大学,561组(国家专项),物理,不限,512,69396,本科批,鞍山,普通本科,
辽宁石油化工大学,501组,物理,不限,514,67456,本科批,抚顺,普通本科,
辽宁石油化工大学,502组,物理,不限,518,63688,本科批,抚顺,普通本科,
大连大学,501组,物理,不限,490,95940,本科批,大连,普通本科,
大连大学,502组,物理,不限,515,66846,本科批,大连,普通本科,
大连大学,561组(国家专项),物理,不限,515,66662,本科批,大连,普通本科,
大连交通大学,501组,物理,不限,537,44984,本科批,大连,普通本科,
大连交通大学,561组(国家专项),物理,不限,530,51370,本科批,大连,普通本科,
大连工业大学,501组,物理,不限,507,75357,本科批,大连,双一流,
大连工业大学,502组,物理,不限,483,105505,本科批,大连,双一流,
大连工业大学,503组,物理,不限,522,59208,本科批,大连,双一流,
大连工业大学,504组,物理,不限,523,57742,本科批,大连,双一流,
大连工业大学,505组,物理,不限,526,54869,本科批,大连,双一流,
大连工业大学,506组,物理,不限,507,74883,本科批,大连,双一流,
大连工业大学,507组,物理,不限,522,58723,本科批,大连,双一流,
大连工业大学,508组,物理,不限,534,47935,本科批,大连,双一流,
大连工业大学,509组,物理,不限,537,45319,本科批,大连,双一流,
大连工业大学,50组,物理,不限,534,47953,本科批,大连,双一流,
大连工业大学,50组,物理,不限,517,64670,本科批,大连,双一流,
大连工业大学,50组,物理,不限,506,76624,本科批,大连,双一流,
大连工业大学,50组,物理,不限,511,70845,本科批,大连,双一流,
