学校名称,地区,专业组名称,选科要求,年份,录取批次,招生类型,专业组最低分,专业组最低位次,专业名称,专业最低分,专业最低位次,学校最低分,学校最低位次
天津外国语大学,天津河西区,专业组（502）,首选物理，再选不限,2025,本科批,普通类,528,53450,数字媒体技术（省级一流本科专业建设点；可参与中国文化传播人才创新班选拔）,559,28786,528,28786
天津外国语大学,天津河西区,专业组（502）,首选物理，再选不限,2025,本科批,普通类,528,53450,日语（国家级一流本科专业建设点；可参与“日语+大数据管理与应用”或国别区域人才创新班选拔）,558,29356,528,28786
天津外国语大学,天津河西区,专业组（502）,首选物理，再选不限,2025,本科批,普通类,528,53450,法学（可参与涉外法治人才创新班）,556,30600,528,28786
天津外国语大学,天津河西区,专业组（502）,首选物理，再选不限,2025,本科批,普通类,528,53450,希腊语（“一带一路”倡议语种人才培养计划）,548,36607,528,28786
天津外国语大学,天津河西区,专业组（502）,首选物理，再选不限,2025,本科批,普通类,528,53450,外国语言文学类（英语类）（英语、商务英语、翻译）（外语语种要求：英语。国家级一流本科专业建设点；可参与英法双语国际传播人才、外交同传人才、跨境电商智能运营创新班选拔；“一带一路”倡议语种人才培养计划）,545,38701,528,28786
中国民航大学,天津东丽区,专业组（502）,首选物理，再选化学,2025,本科批,普通类,568,23330,,,,563,12667
中国民航大学,天津东丽区,专业组（501）,首选物理，再选不限,2025,本科批,普通类,563,26338,,,,563,12667
中国民航大学,天津东丽区,专业组（502）,首选物理，再选化学,2025,本科批,中外合作办学,590,12667,,,,563,12667
中国民航大学,天津东丽区,专业组（561）,首选物理，再选化学,2025,本科批,国家专项计划,567,23925,工科试验班（中外合作办学，中欧航空工程师）,590,12667,563,12667
中国民航大学,天津东丽区,专业组（561）,首选物理，再选化学,2025,本科批,国家专项计划,567,23925,无人驾驶航空器系统工程,583,15680,563,12667
中国民航大学,天津东丽区,专业组（561）,首选物理，再选化学,2025,本科批,国家专项计划,567,23925,工科试验班（智慧空中交通管制）,583,15680,563,12667
中国民航大学,天津东丽区,专业组（561）,首选物理，再选化学,2025,本科批,国家专项计划,567,23925,飞行器适航技术,581,16545,563,12667
中国民航大学,天津东丽区,专业组（561）,首选物理，再选化学,2025,本科批,国家专项计划,567,23925,工科试验班（智能与计算机）,577,18502,563,12667
天津中医药大学,天津静海区,专业组（501）,首选物理，再选化学,2025,本科批,普通类,573,20173,,,,536,10046
天津中医药大学,天津静海区,专业组（503）,首选物理，再选化学,2025,本科批,普通类,554,32255,,,,536,10046
天津中医药大学,天津静海区,专业组（504）,首选物理，再选化学,2025,本科批,普通类,551,34171,,,,536,10046
天津中医药大学,天津静海区,专业组（502）,首选物理，再选化学,2025,本科批,普通类,544,39350,,,,536,10046
天津中医药大学,天津静海区,专业组（505）,首选物理，再选化学,2025,本科批,普通类,536,46119,中医学（5+3-体化）（外语语种要求参考《天津中医药大学2025年普通本科招生章程》第十五条）,596,10046,536,10046
天津中医药大学,天津静海区,专业组（505）,首选物理，再选化学,2025,本科批,普通类,536,46119,中西医临床医学（南开临床学院班）（外语语种要求参考《天津中医药大学2025年普通本科招生章程》第十五条）,591,12233,536,10046
天津中医药大学,天津静海区,专业组（505）,首选物理，再选化学,2025,本科批,普通类,536,46119,中医学类（中医学、针灸推拿学、中医康复学、中医养生学、中医骨伤科学）（外语语种要求参考《天津中医药大学2025年普通本科招生章程》第十五条）,573,20173,536,10046
天津中医药大学,天津静海区,专业组（505）,首选物理，再选化学,2025,本科批,普通类,536,46119,临床药学（外语语种要求参考《天津中医药大学2025年普通本科招生章程》第十五条）,562,26923,536,10046
天津中医药大学,天津静海区,专业组（505）,首选物理，再选化学,2025,本科批,普通类,536,46119,应用统计学（外语语种要求参考《天津中医药大学2025年普通本科招生章程》第十五条）,555,31131,536,10046
天津职业技术师范大学,天津河西区,专业组（502）,首选物理，再选化学,2025,本科批,普通类,501,82802,,,,495,68148
天津职业技术师范大学,天津河西区,专业组（501）,首选物理，再选不限,2025,本科批,普通类,495,90568,软件工程,514,68148,495,68148
天津职业技术师范大学,天津河西区,专业组（501）,首选物理，再选不限,2025,本科批,普通类,495,90568,材料成型及控制工程,507,74950,495,68148
天津职业技术师范大学,天津河西区,专业组（501）,首选物理，再选不限,2025,本科批,普通类,495,90568,数学与应用数学（师范类）,507,74957,495,68148
天津职业技术师范大学,天津河西区,专业组（501）,首选物理，再选不限,2025,本科批,普通类,495,90568,电子信息工程（师范类）,505,78190,495,68148
天津职业技术师范大学,天津河西区,专业组（501）,首选物理，再选不限,2025,本科批,普通类,495,90568,电子科学与技术,502,81784,495,68148
天津城建大学,天津西青区,专业组（503）,首选物理，再选化学,2025,本科批,普通类,520,61350,,,,457,45155
天津城建大学,天津西青区,专业组（501）,首选物理，再选不限,2025,本科批,普通类,457,139964,电气工程及其自动化,537,45155,457,45155
天津城建大学,天津西青区,专业组（501）,首选物理，再选不限,2025,本科批,普通类,457,139964,人工智能,531,50728,457,45155
天津城建大学,天津西青区,专业组（501）,首选物理，再选不限,2025,本科批,普通类,457,139964,自动化,530,50988,457,45155
天津城建大学,天津西青区,专业组（501）,首选物理，再选不限,2025,本科批,普通类,457,139964,智能制造工程,529,52458,457,45155
天津城建大学,天津西青区,专业组（501）,首选物理，再选不限,2025,本科批,普通类,457,139964,能源与动力工程,528,53322,457,45155
天津体育学院,天津河西区,专业组（501）,首选物理，再选不限,2025,本科批,普通类,495,89867,运动人体科学,500,84027,495,83572
天津体育学院,天津河西区,专业组（501）,首选物理，再选不限,2025,本科批,普通类,495,89867,大数据管理与应用,500,83572,495,83572
天津体育学院,天津河西区,专业组（501）,首选物理，再选不限,2025,本科批,普通类,495,89867,应用心理学,498,86386,495,83572
天津体育学院,天津河西区,专业组（501）,首选物理，再选不限,2025,本科批,普通类,495,89867,新闻学,495,89867,495,83572
天津农学院,天津西青区,专业组（502）,首选物理，再选化学,2025,本科批,普通类,504,78787,,,,467,52425
天津农学院,天津西青区,专业组（501）,首选物理，再选化学,2025,本科批,普通类,487,100090,,,,467,52425
天津农学院,天津西青区,专业组（503）,首选物理，再选生物,2025,本科批,普通类,467,127284,农业机械化及其自动化,529,52425,467,52425
天津农学院,天津西青区,专业组（503）,首选物理，再选生物,2025,本科批,普通类,467,127284,动物医学,520,61527,467,52425
天津农学院,天津西青区,专业组（503）,首选物理，再选生物,2025,本科批,普通类,467,127284,软件工程,518,63570,467,52425
天津农学院,天津西青区,专业组（503）,首选物理，再选生物,2025,本科批,普通类,467,127284,动物医学（小动医方向）,515,67026,467,52425
天津农学院,天津西青区,专业组（503）,首选物理，再选生物,2025,本科批,普通类,467,127284,水利水电工程,510,72197,467,52425
天津美术学院,天津河北区,专业组（101）,首选历史，再选不限,2025,本科批,普通类,539,16861,美术学,541,16050,539,16050
天津美术学院,天津河北区,专业组（101）,首选历史，再选不限,2025,本科批,普通类,539,16861,艺术管理,539,16861,539,16050
广西大学,广西南宁市,专业组（501）,首选物理，再选化学,2025,本科批,普通类,557,30214,,,,557,11893
广西大学,广西南宁市,专业组（502）,首选物理，再选化学,2025,高校专项计划批,高校专项计划,578,17994,电气工程及其自动化,592,11893,557,11893
广西大学,广西南宁市,专业组（502）,首选物理，再选化学,2025,高校专项计划批,高校专项计划,578,17994,计算机科学与技术,589,13073,557,11893
广西大学,广西南宁市,专业组（502）,首选物理，再选化学,2025,高校专项计划批,高校专项计划,578,17994,电子科学与技术,585,14815,557,11893
广西大学,广西南宁市,专业组（502）,首选物理，再选化学,2025,高校专项计划批,高校专项计划,578,17994,人工智能,582,16139,557,11893
广西大学,广西南宁市,专业组（502）,首选物理，再选化学,2025,高校专项计划批,高校专项计划,578,17994,材料科学与工程,573,20570,557,11893
兰州大学,甘肃兰州市,专业组（502）,首选物理，再选化学,2025,本科批,普通类,599,9176,,,,584,5034
兰州大学,甘肃兰州市,专业组（503）,首选物理，再选化学,2025,本科批,普通类,584,14956,,,,584,5034
兰州大学,甘肃兰州市,专业组（501）,首选物理，再选不限,2025,本科批,普通类,584,15158,,,,584,5034
兰州大学,甘肃兰州市,专业组（563）,首选物理，再选化学,2025,本科批,国家专项,587,13837,,,,584,5034
兰州大学,甘肃兰州市,专业组（562）,首选物理，再选化学,2025,本科批,国家专项,586,14057,微电子科学与工程（集成电路设计与应用创新班）,614,5034,584,5034
兰州大学,甘肃兰州市,专业组（562）,首选物理，再选化学,2025,本科批,国家专项,586,14057,计算机类（含基地班）（计算机科学与技术、数据科学与大数据技术）,613,5392,584,5034
兰州大学,甘肃兰州市,专业组（562）,首选物理，再选化学,2025,本科批,国家专项,586,14057,电子信息类（含基地班）（电子信息科学与技术、通信工程、人工智能）,612,5677,584,5034
